,index,Date,Open,High,Low,Close,Volume,Slope,Intercept,Upper_Deviation,Lower_Deviation,Correlation,HH,LL,K,D,Crossover,VZO
319,334,2023-04-02 06:15:00-05:00,1818.9,1819.52,1818.44,1818.83,4.7338,-0.050685268526852977,1822.101720792079,1829.9601443520767,1814.2432972320814,0.6182308782991722,1823.63,1815.27,42.58373205741497,33.297185270869086,0,30.395423996651914
320,335,2023-04-02 06:30:00-05:00,1818.54,1819.4,1817.52,1819.4,7.3275,-0.04740756075607587,1821.8815742574257,1829.6582685227809,1814.1048799920704,0.6144942965485143,1823.63,1815.27,49.40191387559864,45.41467304625169,0,32.43949150276247
321,336,2023-04-02 06:45:00-05:00,1819.21,1819.3,1817.06,1817.7,25.1075,-0.043809660966096835,1821.6077782178218,1829.233954129125,1813.9816023065184,0.5914587912610377,1823.63,1815.27,29.066985645933336,40.3508771929823,-1,18.662156181257068
322,337,2023-04-02 07:00:00-05:00,1816.87,1817.79,1813.02,1816.78,76.0974,-0.04154041404140444,1821.4053504950496,1828.9407249007563,1813.8699760893428,0.5739606334607791,1823.63,1813.02,35.438265786992886,37.96905510284161,0,-12.991488181501222
323,338,2023-04-02 07:15:00-05:00,1817.51,1817.51,1811.48,1812.53,66.4892,-0.04123930393039335,1821.2504455445544,1828.7669620894396,1813.7339289996692,0.5336256389166975,1823.63,1811.48,8.641975308641536,24.38240891385591,0,-31.43163828493471
324,339,2023-04-02 07:30:00-05:00,1813.03,1815.8,1809.88,1815.07,143.5855,-0.03940672067206759,1821.0475326732676,1828.4713821443663,1813.6236832021689,0.4975746328402159,1823.63,1809.88,37.74545454545329,27.275231880362565,1,13.98974324039926
325,340,2023-04-02 07:45:00-05:00,1815.67,1815.67,1811.88,1813.29,109.3464,-0.03995145514551491,1820.968497029703,1828.4184860311075,1813.5185080282986,0.4718306297640975,1823.63,1809.88,24.799999999998942,23.729143284697912,0,-12.562441064555022
326,341,2023-04-02 08:00:00-05:00,1813.46,1813.78,1805.74,1809.19,151.1302,-0.04204098409841012,1820.9123287128714,1828.5115278492926,1813.3131295764501,0.4132282037131889,1823.63,1805.74,19.284516489659172,27.276657011703794,-1,-36.24558753010404
327,342,2023-04-02 08:15:00-05:00,1809.57,1812.58,1806.04,1811.66,180.9265,-0.04165346534653489,1820.744746534654,1828.3184251946104,1813.1710678746977,0.3478559125864993,1821.68,1805.74,37.13927227101664,27.07459625355824,1,0.850663398001329
328,343,2023-04-02 08:30:00-05:00,1812.52,1819.08,1811.59,1815.85,200.2134,-0.038544194419442346,1820.4834376237625,1827.9071905884457,1813.0596846590793,0.28856959503431834,1820.28,1805.74,69.53232462173263,41.98537112746947,0,26.428160972620155
329,344,2023-04-02 08:45:00-05:00,1816.06,1817.69,1811.94,1814.05,44.4212,-0.036132913291329526,1820.2346792079206,1827.5155565526452,1812.953801863196,0.21428040110962226,1820.28,1805.74,57.15268225584571,54.60809304953165,0,18.595970761113357
330,345,2023-04-02 09:00:00-05:00,1813.56,1815.3,1812.33,1812.72,41.4449,-0.03498067806780714,1820.045243564356,1827.2552341946357,1812.8352529340764,0.14146886188346816,1819.74,1805.74,49.85714285714299,58.8473832449071,-1,11.181171986002308
331,346,2023-04-02 09:15:00-05:00,1812.06,1816.26,1811.92,1816.22,70.9922,-0.03126912691269164,1819.7588217821783,1826.788571264031,1812.7290723003257,0.08174637249585595,1819.52,1805.74,76.05224963715558,61.020691583381414,1,20.94952537226432
332,347,2023-04-02 09:30:00-05:00,1815.63,1817.03,1815.33,1815.58,36.8619,-0.028378157815782026,1819.5159188118807,1826.406106406623,1812.6257312171385,0.026529272388071942,1819.52,1805.74,71.40783744557284,65.77240997995712,0,13.472611745526626
333,348,2023-04-02 09:45:00-05:00,1815.29,1815.71,1812.9,1813.38,34.9862,-0.02658343834383475,1819.30378019802,1826.0849801722677,1812.5225802237721,-0.03540174056909748,1819.4,1805.74,55.92972181552016,67.79660296608286,-1,6.2776715147903515
334,349,2023-04-02 10:00:00-05:00,1813.06,1813.42,1793.44,1796.63,741.4186,-0.0354700270027006,1819.4673663366334,1827.3741647002862,1811.5605679729806,-0.12292538988884733,1819.3,1793.44,12.335653518948442,46.557737593347134,0,-58.32942605518191
335,350,2023-04-02 10:15:00-05:00,1797.08,1798.47,1789.32,1795.39,523.0928,-0.046537413741374475,1819.7558019801984,1828.8027933680323,1810.7088105923644,-0.16244830135948585,1819.08,1789.32,20.396505376344642,29.55396023693773,0,-72.1245001222437
336,351,2023-04-02 10:30:00-05:00,1795.0,1797.94,1792.75,1795.01,227.8704,-0.05853135313531382,1820.103001980198,1830.19037993384,1810.0156240265562,-0.1743969565481812,1819.08,1789.32,19.119623655914168,17.28392751706907,1,-76.10123856436752
337,352,2023-04-02 10:45:00-05:00,1795.39,1798.54,1794.07,1797.76,114.0641,-0.06996549654965523,1820.4725920792087,1831.2835129530858,1809.6616712053315,-0.16828832942835054,1819.08,1789.32,28.360215053763632,22.625448028674132,0,-62.69555336011711
338,353,2023-04-02 11:00:00-05:00,1797.64,1798.87,1795.58,1796.19,111.8704,-0.08119357935793596,1820.801382178218,1832.3788499688994,1809.2239143875368,-0.15155564255042844,1819.08,1789.32,23.08467741935524,23.521505376344333,-1,-65.65433337247744
339,354,2023-04-02 11:15:00-05:00,1795.85,1796.69,1792.14,1793.38,279.3729,-0.09290945094509455,1821.1112178217825,1833.5749694109543,1808.6474662326107,-0.12245905060485857,1819.08,1789.32,13.642473118280154,21.69578853046633,0,-72.04359161355893
340,355,2023-04-02 11:30:00-05:00,1792.53,1795.89,1785.69,1793.79,397.4911,-0.10481518151815185,1821.447051485149,1834.7009941133533,1808.1931088569445,-0.08408737068885518,1819.08,1785.69,24.25876010781653,20.328636881817292,1,-31.793737850662758
341,356,2023-04-02 11:45:00-05:00,1793.9,1795.66,1792.6,1795.14,235.7636,-0.11482076207620756,1821.6892277227723,1835.5715392119532,1807.8069162335914,-0.04674182343777297,1819.08,1785.69,28.301886792453075,22.067706672849905,0,-13.604352304069899
342,357,2023-04-02 12:00:00-05:00,1795.01,1797.67,1794.86,1796.7,96.1115,-0.1219594959495948,1821.778095049505,1836.111008896778,1807.445181202232,-0.018694633203607435,1817.69,1785.69,34.40624999999997,28.988965633423177,0,-6.678897797788747
343,358,2023-04-02 12:15:00-05:00,1796.69,1798.83,1796.44,1796.44,37.1314,-0.12908070807080685,1821.865895049505,1836.6349387107066,1807.0968513883035,0.012649506129554624,1817.03,1785.69,34.30121250797711,32.33644976681004,0,-9.147793068427406
344,359,2023-04-02 12:30:00-05:00,1796.65,1803.5,1796.65,1802.35,151.744,-0.1334339633963395,1821.8932811881189,1836.8478197188283,1806.9387426574094,0.03303806385737223,1817.03,1785.69,53.158902361199424,40.622121623058824,0,2.9581836777716126
345,360,2023-04-02 12:45:00-05:00,1802.16,1804.15,1800.62,1801.97,98.6425,-0.14143570357035679,1822.1576673267327,1837.3475983936596,1806.9677362598059,0.07040818910736087,1817.03,1785.69,51.94639438417363,46.46883641778337,0,-4.949339354579741
346,361,2023-04-02 13:00:00-05:00,1801.91,1801.91,1800.75,1801.29,49.3418,-0.14751365136513625,1822.2842257425743,1837.707169913805,1806.8612815713436,0.10194412731264442,1815.71,1785.69,51.96535642904703,52.35688439147335,-1,-8.98390348967238
347,362,2023-04-02 13:15:00-05:00,1801.39,1801.39,1798.65,1800.11,44.7653,-0.15427734773477322,1822.4361287128709,1838.1267908835168,1806.745466542225,0.13786488415343837,1813.42,1785.69,52.00144248106684,51.97106443142915,1,-12.856061621691316
348,363,2023-04-02 13:30:00-05:00,1799.4,1801.62,1798.74,1800.39,32.812,-0.16060066006600635,1822.5681326732674,1838.5024764272,1806.6337889193348,0.1721333673477627,1804.15,1785.69,79.63163596966423,61.19947829325935,0,-8.936413660291137
349,364,2023-04-02 13:45:00-05:00,1800.13,1800.31,1797.83,1798.08,36.8539,-0.1690608460846083,1822.799011881188,1839.0657596144624,1806.5322641479138,0.2153577332143312,1804.15,1785.69,67.11809317443038,66.25039054172048,0,-12.858748127961096
350,365,2023-04-02 14:00:00-05:00,1797.78,1798.18,1795.12,1796.21,71.145,-0.1784852085208519,1823.0602178217819,1839.7225970230322,1806.3978386205315,0.26257252922763963,1804.15,1785.69,56.9880823401948,67.91260382809647,-1,-20.487349829750915
351,366,2023-04-02 14:15:00-05:00,1795.66,1795.66,1793.3,1793.54,89.5504,-0.1912553855385537,1823.493441584158,1840.6613613160007,1806.3255218523154,0.3204852674811398,1804.15,1785.69,42.52437703141871,55.54351751534795,0,-29.45646164519817
352,367,2023-04-02 14:30:00-05:00,1793.71,1793.87,1772.11,1780.36,587.1535,-0.21142262226222608,1824.15781980198,1842.5990415498834,1805.7165980540765,0.4083814070091786,1804.15,1772.11,25.749063670411832,41.75384101400844,0,-61.93801030917009
353,368,2023-04-02 14:45:00-05:00,1779.22,1784.88,1777.0,1781.56,340.068,-0.2295126312631262,1824.7154752475244,1844.2404527591139,1805.190497735935,0.47966564194748207,1804.15,1772.11,29.494382022471875,32.589274241434126,0,-23.833280526788332
354,369,2023-04-02 15:00:00-05:00,1781.61,1783.49,1777.69,1781.82,184.6072,-0.24757005700570053,1825.282817821782,1845.7992208567862,1804.7664147867777,0.5396273439742975,1804.15,1772.11,30.305867665418162,28.51643778610061,1,-7.926287193573323
355,370,2023-04-02 15:15:00-05:00,1781.4,1786.29,1779.85,1785.15,82.2545,-0.2636877287728772,1825.794542574257,1847.054175304814,1804.5349098437002,0.5822204643471093,1804.15,1772.11,40.69912609238487,33.49979192675829,0,-1.24033549470191
356,371,2023-04-02 15:30:00-05:00,1785.08,1788.78,1784.29,1788.63,107.3146,-0.27767956795679555,1826.2405386138614,1848.0397265182928,1804.44135070943,0.6098235441930706,1804.15,1772.11,51.56054931335865,40.85518102372055,0,7.395696062149228
357,372,2023-04-02 15:45:00-05:00,1788.22,1790.26,1786.61,1788.72,115.1336,-0.2907401740174015,1826.6317386138614,1848.9399441966286,1804.3235330310943,0.6321922674007557,1804.15,1772.11,51.841448189762886,48.033707865168786,0,16.240457462064708
358,373,2023-04-02 16:00:00-05:00,1788.71,1793.51,1787.78,1792.27,111.1448,-0.30031275127512735,1826.8680811881186,1849.5167937958508,1804.2193685803863,0.6433809392030538,1804.15,1772.11,62.92134831460662,55.44111527257604,0,24.29455756219657
359,374,2023-04-02 16:15:00-05:00,1792.16,1792.84,1787.27,1792.29,99.7877,-0.30824296429642967,1827.0011267326736,1849.9537005317004,1804.0485529336468,0.6533185210665924,1801.91,1772.11,67.71812080536893,60.82697243657947,0,31.152684336130065
360,375,2023-04-02 16:30:00-05:00,1792.28,1793.03,1788.68,1789.9,51.3658,-0.3164754875487547,1827.1119366336634,1850.4200342459267,1803.8038390214,0.6667580419839194,1801.62,1772.11,60.28464927143408,63.64137279713652,-1,24.456301884889836
361,376,2023-04-02 16:45:00-05:00,1789.9,1789.9,1783.55,1787.37,82.2769,-0.32741854185418534,1827.357417821782,1851.129089780585,1803.5857458629791,0.6825672111347635,1801.62,1772.11,51.71128431040324,59.9046847957354,0,13.724585227286383
362,377,2023-04-02 17:00:00-05:00,1786.63,1788.0,1780.87,1780.87,197.2599,-0.33977659765976603,1827.5734415841584,1852.0278674503325,1803.1190157179844,0.705555483340693,1800.31,1772.11,31.06382978723396,47.68658778969041,0,-8.178507775409274
363,378,2023-04-02 17:15:00-05:00,1782.69,1787.57,1778.29,1786.1,133.8742,-0.3487770777077709,1827.6792653465347,1852.5510538319734,1802.8074768610961,0.7183752191861681,1798.18,1772.11,53.663214422707796,45.479442840114984,1,5.998706464716798
364,379,2023-04-02 17:30:00-05:00,1786.03,1787.07,1783.34,1786.79,100.6801,-0.3565236123612362,1827.7227188118814,1852.9485044778303,1802.4969331459324,0.7287625147297158,1795.66,1772.11,62.33545647558365,49.02083356184178,0,15.597167251629044
365,380,2023-04-02 17:45:00-05:00,1786.72,1794.17,1786.17,1793.52,126.1012,-0.3596216621662168,1827.599372277228,1852.939306775237,1802.259437779219,0.728861226351417,1794.17,1772.11,97.05349048050732,71.01738712626623,0,26.45067116106638
366,381,2023-04-02 18:00:00-05:00,1793.43,1795.1,1791.47,1793.56,78.4737,-0.3623881188118813,1827.4604118811883,1852.9015518054568,1802.0192719569197,0.7296845507378653,1795.1,1777.0,91.49171270718249,83.62688655442447,0,32.66778294718105
367,382,2023-04-02 18:15:00-05:00,1792.69,1794.1,1790.78,1793.5,79.0614,-0.3638106210621063,1827.2370257425741,1852.7334111817768,1801.7406403033715,0.7316353897326959,1795.1,1777.69,90.80987937966731,93.11836085578568,-1,20.797621579788196
368,383,2023-04-02 18:30:00-05:00,1793.44,1795.07,1791.79,1793.09,147.2226,-0.3641362136213623,1826.9389425742575,1852.4488327822528,1801.429052366262,0.7347744160791856,1795.1,1778.29,88.04283164782869,90.11480791155948,0,1.3196878437645008
369,384,2023-04-02 18:45:00-05:00,1793.58,1795.92,1793.58,1794.7,103.2024,-0.363837383738374,1826.6377504950497,1852.1363431407003,1801.139157849399,0.7355588803390345,1795.92,1778.29,93.07997731140091,90.64422944629895,1,12.704817908050893
370,385,2023-04-02 19:00:00-05:00,1794.81,1794.94,1792.74,1793.5,65.2378,-0.3635864986498651,1826.3216316831683,1851.8101622144916,1800.833101151845,0.7382182023627458,1795.92,1778.29,86.27339761769677,89.13206885897546,-1,3.956648805288866
371,386,2023-04-02 19:15:00-05:00,1793.72,1794.24,1790.79,1793.52,67.1454,-0.3641107710771079,1826.0630831683168,1851.5713073790212,1800.5548589576124,0.7401979515547132,1795.92,1778.29,86.38684061259174,88.5800718472298,0,12.062757038627497
372,387,2023-04-02 19:30:00-05:00,1793.2,1793.49,1786.92,1789.37,149.3751,-0.36761956195619594,1825.9249683168316,1851.5771815759372,1800.272755057726,0.7458539580632997,1795.92,1778.29,62.84741917186534,78.5025524673846,0,-7.892220978246897
373,388,2023-04-02 19:45:00-05:00,1788.52,1791.39,1788.17,1790.73,59.0314,-0.3699462346234627,1825.7419386138615,1851.4850488495301,1799.998828378193,0.7497672086614261,1795.92,1778.29,70.56154282473045,73.26526753639583,0,0.21044295333038004
374,389,2023-04-02 20:00:00-05:00,1790.71,1792.99,1788.48,1788.71,111.9239,-0.3724120012001202,1825.533994059406,1851.383300780073,1799.6846873387392,0.7553692929426151,1795.92,1778.29,59.10380034032903,64.17092077897492,0,-13.93039544399169
375,390,2023-04-02 20:15:00-05:00,1789.09,1789.09,1785.35,1785.78,66.497,-0.3764889888988901,1825.380904950495,1851.4179799083959,1799.3438299925942,0.7625275226921653,1795.92,1778.29,42.48440158820171,57.38324825108705,0,-21.52205818754754
376,391,2023-04-02 20:30:00-05:00,1785.17,1786.8,1765.31,1769.63,641.7526,-0.3918250225022505,1825.6581386138614,1852.633896841561,1798.6823803861619,0.7747695949942286,1795.92,1765.31,14.113034955897241,38.56707896147598,0,-60.40869603900235
377,392,2023-04-02 20:45:00-05:00,1769.17,1771.99,1762.65,1771.47,336.9357,-0.4081260126012605,1826.0450376237623,1853.862131863803,1798.2279433837216,0.7865434396188796,1795.92,1762.65,26.51036970243445,27.702602082177787,0,-23.374331153108415
378,393,2023-04-02 21:00:00-05:00,1771.24,1775.7,1769.5,1775.7,111.9755,-0.4203009900990102,1826.2516990099011,1854.6463127941963,1797.857085225606,0.7961502629820817,1795.92,1762.65,39.22452660054091,26.615977086290854,1,-13.340092128353314
379,394,2023-04-02 21:15:00-05:00,1775.84,1777.2,1773.4,1774.79,91.4233,-0.43229888988898896,1826.436495049505,1855.4072317799846,1797.4657583190256,0.8053980509511143,1795.92,1762.65,36.48932972647995,34.07474200981843,0,-19.50742305095627
380,395,2023-04-02 21:30:00-05:00,1774.7,1777.31,1773.18,1777.04,101.4313,-0.4427600960096012,1826.5725247524754,1856.0037516368388,1797.141297868112,0.8128565736075604,1795.92,1762.65,43.25217914036634,39.655345155795715,0,-9.528805338370164
381,396,2023-04-02 21:45:00-05:00,1777.06,1778.17,1774.49,1774.49,96.2026,-0.45633249324932507,1826.8709584158416,1856.8763112547865,1796.8656055768968,0.8207800267906995,1795.92,1762.65,35.587616471295235,38.443041779380486,-1,-17.10364848453705
382,397,2023-04-02 22:00:00-05:00,1775.53,1776.09,1772.85,1775.03,82.8901,-0.46739051905190554,1827.0215306930693,1857.5152330738654,1796.5278283122732,0.8279001109583165,1795.92,1762.65,37.21070033062786,38.68349864742979,0,-8.105084665449223
383,398,2023-04-02 22:15:00-05:00,1775.88,1776.65,1774.61,1776.47,88.8183,-0.47770477047704785,1827.159386138614,1858.0745868716403,1796.2441854055878,0.8335483327350118,1794.94,1762.65,42.799628367915616,38.53264838994622,1,1.2744252186976073
384,399,2023-04-02 22:30:00-05:00,1776.31,1777.62,1774.51,1777.41,54.8534,-0.48707998799880026,1827.2612594059406,1858.5440668544138,1795.9784519574673,0.838115535980103,1794.24,1762.65,46.723646723646816,42.244658474063414,0,7.022979681209043
385,400,2023-04-02 22:45:00-05:00,1777.17,1779.37,1777.17,1778.56,44.4269,-0.49537977797779803,1827.322099009901,1858.9159889293471,1795.7282090904548,0.8414674951190794,1793.49,1762.65,51.58884565499318,47.03737358218518,0,11.821235033761937
386,401,2023-04-02 23:00:00-05:00,1778.77,1779.34,1776.88,1776.88,40.9157,-0.504342394239424,1827.4003485148517,1859.3413119127758,1795.4593851169275,0.8452993454277568,1792.99,1762.65,46.901779828609286,48.40475740241641,-1,6.007741465583347
387,402,2023-04-02 23:15:00-05:00,1777.22,1777.22,1773.67,1775.94,64.6969,-0.5110794479447947,1827.3203326732673,1859.5535868106094,1795.0870785359252,0.8496792182568065,1792.99,1762.65,43.803559657218194,47.4313950469402,0,-3.176341396300272
388,403,2023-04-02 23:30:00-05:00,1775.99,1776.72,1773.33,1773.33,30.2689,-0.5192101410141016,1827.2888019801978,1859.8885370345783,1794.6890669258173,0.8546972401682066,1789.09,1762.65,40.39334341906167,43.69956096829637,0,-7.502374795317575
389,404,2023-04-02 23:45:00-05:00,1773.76,1777.46,1772.3,1777.46,97.3735,-0.5240089408940897,1827.1277425742574,1859.9244231472314,1794.3310620012833,0.8573474590209677,1786.8,1762.65,61.325051759834494,48.507318278704766,1,7.790106207572343
390,405,2023-04-03 00:00:00-05:00,1777.55,1777.56,1776.33,1776.61,33.2136,-0.5285434143414344,1826.9402990099009,1859.9281518853604,1793.9524461344413,0.8602176785862834,1779.37,1762.65,83.49282296650703,61.73707271513439,0,2.0752735093445733
391,406,2023-04-03 00:15:00-05:00,1776.97,1779.28,1776.97,1779.27,21.2871,-0.5319730573057309,1826.7407663366334,1859.85762995807,1793.623902715197,0.8612049156220717,1779.37,1769.5,98.98682877406372,81.26823450013507,0,5.769836060675414
392,407,2023-04-03 00:30:00-05:00,1779.23,1782.63,1779.17,1781.55,51.5449,-0.5343989798979898,1826.5274495049503,1859.726434332432,1793.3284646774684,0.8606596778541673,1782.63,1772.3,89.54501452081183,90.67488875379418,-1,14.755574122635805
393,408,2023-04-03 00:45:00-05:00,1780.81,1780.9,1777.77,1778.63,78.3782,-0.5387351935193518,1826.3889920792078,1859.7428841295923,1793.0351000288233,0.8616556147797496,1782.63,1772.3,61.27783155856786,83.26989161781445,0,-1.6922695196418465
394,409,2023-04-03 01:00:00-05:00,1778.83,1780.1,1777.87,1780.1,45.9503,-0.5414046804680469,1826.1766316831686,1859.6232211328836,1792.7300422334536,0.8618539541418949,1782.63,1772.3,75.50822846079224,75.44369151339062,1,7.295972419181548
395,410,2023-04-03 01:15:00-05:00,1780.18,1782.0,1779.29,1781.05,85.7336,-0.5422115211521153,1825.8669702970294,1859.3419404579172,1792.3920001361416,0.8617021266487105,1782.63,1772.3,84.7047434656328,73.83026782833095,0,22.115904425551076
396,411,2023-04-03 01:30:00-05:00,1781.06,1783.22,1780.53,1781.94,72.5448,-0.5388155415541555,1825.304469306931,1858.644462907598,1791.964475706264,0.8622581037203474,1783.22,1772.3,88.2783882783886,82.83045340160453,0,32.63095013315605
397,412,2023-04-03 01:45:00-05:00,1781.52,1786.3,1781.5,1786.06,51.4213,-0.5322926492649268,1824.6249861386138,1857.72926098539,1791.5207112918376,0.8605943021510505,1786.3,1772.3,98.28571428571422,90.42294867657853,0,39.33010889647237
398,413,2023-04-03 02:00:00-05:00,1785.77,1790.06,1785.77,1788.59,129.467,-0.5248570057005703,1823.942421782178,1856.8080123970478,1791.076831167308,0.857191304594297,1790.06,1772.3,91.72297297297281,92.76235851235852,-1,52.92836146718705
399,414,2023-04-03 02:15:00-05:00,1788.29,1794.56,1788.2,1792.16,168.8644,-0.5150019201920192,1823.177095049505,1855.7613369340647,1790.5928531649452,0.851828084589711,1794.56,1772.3,89.21832884097097,93.0756720332193,0,64.80140662493821
400,415,2023-04-03 02:30:00-05:00,1792.31,1793.29,1790.69,1790.88,181.7192,-0.504574197419742,1822.3541227722774,1854.6061206720171,1790.1021248725376,0.8484101684717956,1794.56,1772.3,83.46810422282194,88.13646867892187,0,25.49661921357668
401,416,2023-04-03 02:45:00-05:00,1790.77,1795.19,1789.97,1795.03,137.0585,-0.4904826282628262,1821.3775900990101,1853.2165433906407,1789.5386368073796,0.8430164629494447,1795.19,1772.3,99.3010048055916,90.66247928979482,1,38.30239535752958
402,417,2023-04-03 03:00:00-05:00,1795.23,1807.68,1794.7,1804.72,500.3948,-0.4697785778577859,1820.1620396039605,1851.5807279883845,1788.7433512195364,0.8304441489442874,1807.68,1772.3,91.63369135104571,91.4676001264864,0,64.21412092998429
403,418,2023-04-03 03:15:00-05:00,1804.72,1818.06,1804.71,1814.42,603.6522,-0.4441620762076208,1818.8181227722778,1850.0277752929996,1787.608470251556,0.808572965829177,1818.06,1776.33,91.2772585669785,94.0706515745386,-1,77.41628879151156
404,419,2023-04-03 03:30:00-05:00,1815.2,1816.48,1811.1,1812.1,303.6874,-0.4207054305430542,1817.5723188118816,1848.5669114481211,1786.577726175642,0.7913629436304697,1818.06,1776.97,85.49525431978572,89.46873474593663,0,46.12366320460668
405,420,2023-04-03 03:45:00-05:00,1812.66,1815.17,1807.74,1812.42,287.6634,-0.39689642964296423,1816.3112732673271,1847.0917682712484,1785.5307782634059,0.7757469643991586,1818.06,1777.77,86.00148920327655,87.59133403001357,0,54.83115781743842
406,421,2023-04-03 04:00:00-05:00,1812.54,1814.6,1810.97,1810.97,171.5513,-0.37546798679868015,1815.1802653465347,1845.7955498926228,1784.5649808004466,0.7627691254460927,1818.06,1777.77,82.402581285679,84.6331082695804,0,39.33536420567128
407,422,2023-04-03 04:15:00-05:00,1810.63,1814.25,1808.92,1809.71,366.8916,-0.3542249024902491,1814.0379326732677,1844.440365295229,1783.6355000513065,0.7522028576513549,1818.06,1777.87,79.22368748444913,82.54258599113489,0,11.738998148311266
408,423,2023-04-03 04:30:00-05:00,1810.49,1813.31,1809.05,1809.83,427.6653,-0.3329651965196519,1812.8986772277226,1843.0958341873438,1782.7015202681014,0.7426609388808024,1818.06,1779.29,78.77224658240902,80.13283845084571,0,30.30459237927799
409,424,2023-04-03 04:45:00-05:00,1810.01,1811.48,1809.28,1809.48,80.1678,-0.31221518151815186,1811.7878514851486,1841.7907512614945,1781.7849517088027,0.7343412299553723,1818.06,1780.53,77.13828936850537,78.3780744784545,0,24.634100363490543
410,425,2023-04-03 05:00:00-05:00,1809.49,1810.32,1806.82,1807.64,177.1313,-0.2915971797179718,1810.6509603960399,1840.3835740162115,1780.9183467758683,0.7278134345449555,1818.06,1781.5,71.49890590809666,75.803147286337,0,12.187551666085179
411,426,2023-04-03 05:15:00-05:00,1807.93,1812.09,1807.59,1810.83,253.7728,-0.26812031203120323,1809.3908554455447,1838.8618023299287,1779.9199085611608,0.7206283316407369,1818.06,1785.77,77.60916692474441,75.41545406711545,1,24.630058940223854
412,427,2023-04-03 05:30:00-05:00,1811.29,1814.55,1809.02,1809.02,220.6968,-0.2451344134413441,1808.1292534653467,1837.2733089771712,1778.9851979535222,0.7148396938862576,1818.06,1788.2,69.72538513060952,72.94448598781685,-1,9.115571870676227
413,428,2023-04-03 05:45:00-05:00,1809.49,1810.64,1804.17,1804.54,117.0301,-0.22455223522352255,1806.9400356435644,1835.6760897163892,1778.2039815707396,0.7102065018354348,1818.06,1789.97,51.868992524029835,66.40118152646123,0,1.3928334029773577
414,429,2023-04-03 06:00:00-05:00,1804.55,1805.24,1801.67,1803.34,242.684,-0.20539963996399666,1805.824782178218,1834.1831769946598,1777.466387361776,0.7055263606795584,1818.06,1789.97,47.597009611961305,56.39712908886687,0,-13.291023093937554
415,430,2023-04-03 06:15:00-05:00,1803.59,1806.22,1803.43,1804.5,293.4585,-0.18558757875787582,1804.692285148515,1832.6913610719307,1776.6932092250995,0.700830403011696,1818.06,1794.7,41.952054794520535,47.139352310170544,0,5.7528235550117826
416,431,2023-04-03 06:30:00-05:00,1805.06,1809.17,1802.69,1807.74,178.831,-0.1633049504950495,1803.4638950495053,1831.1249451482486,1775.802844950762,0.6963234747922408,1818.06,1801.67,37.03477730323358,42.194613903238455,0,15.714984758844686
417,432,2023-04-03 06:45:00-05:00,1807.57,1809.35,1805.27,1808.07,226.6951,-0.1424818481848187,1802.3408514851487,1829.766977936413,1774.9147250338845,0.6923840759047006,1816.48,1801.67,43.2140445644827,40.73362555407892,1,27.001196491750388
418,433,2023-04-03 07:00:00-05:00,1807.98,1808.34,1805.24,1806.54,88.6205,-0.12144476447644784,1801.1752158415845,1828.278450976664,1774.071980706505,0.6880795028639024,1815.17,1801.67,36.074074074073266,38.774298647263166,-1,19.7672409001132
419,434,2023-04-03 07:15:00-05:00,1807.19,1807.86,1801.79,1802.41,141.3176,-0.1027968196819683,1800.0879425742576,1826.808121061374,1773.367764087141,0.6819381493586798,1814.6,1801.67,5.72312451662814,28.337081051728017,0,8.4058687918271
420,435,2023-04-03 07:30:00-05:00,1801.9,1804.56,1798.24,1799.09,222.733,-0.0855786378637866,1799.0325425742576,1825.3084133689567,1772.7566717795585,0.6730715045518727,1814.55,1798.24,5.2115266707535985,15.66957508715165,0,-7.544217536721144
421,436,2023-04-03 07:45:00-05:00,1798.63,1804.08,1797.45,1803.65,192.8139,-0.06643810381038102,1797.944586138614,1823.8736008284823,1772.015571448746,0.6669121210434139,1814.55,1797.45,36.25730994152093,15.730653709634204,1,6.235778011115822
422,437,2023-04-03 08:00:00-05:00,1802.79,1804.62,1802.4,1803.16,62.8187,-0.04797761776177624,1796.8945920792078,1822.4950620014952,1771.2941221569204,0.660228252155169,1814.55,1797.45,33.391812865497464,24.953549825923982,0,1.3537491375110993
423,438,2023-04-03 08:15:00-05:00,1803.55,1808.62,1802.37,1807.54,163.5388,-0.029327452745274523,1795.9215089108911,1821.3992978481367,1770.4437199736456,0.6577931043495667,1814.55,1797.45,59.005847953216204,42.88499025341151,0,13.319276330431983
424,439,2023-04-03 08:30:00-05:00,1807.4,1808.94,1804.09,1807.64,214.3885,-0.009018601860186104,1794.8419207920792,1820.1195291009699,1769.5643124831886,0.6545486845074905,1814.55,1797.45,59.590643274854436,50.66276803118935,0,26.75752965078789
425,440,2023-04-03 08:45:00-05:00,1808.05,1821.68,1805.89,1808.38,593.9735,0.010740234023402365,1793.8147584158417,1818.962821541041,1768.6666952906423,0.6525493128422755,1821.68,1797.45,45.109368551382815,54.56861992648447,-1,51.02812830302492
426,441,2023-04-03 09:00:00-05:00,1808.88,1811.06,1805.3,1807.99,357.6262,0.027841464146414634,1792.9562475247528,1818.0768227481642,1767.8356723013414,0.6520740145237724,1821.68,1797.45,43.49979364424249,49.399935156826565,0,22.765951746007083
